Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Job Category,Full-Time/Part-Time indicator,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Job Description,Minimum Qual Requirements,Preferred Skills,Additional Information,To Apply,Hours/Shift,Work Location 1,Recruitment Contact,Residency Requirement,Posting Date,Post Until,Posting Updated,Process Date 
361927,2,1,1,1086,4,91639,3,118,2,53.99,53.99,2,9,20,1321,4,1058,237,4,162,30,1,1,2018-08-29,2018-11-02,2018-08-29,2018-10-16
361928,40,1,1,1087,297,82994,9,42,2,75000,85000,1,130,524,1322,314,1059,2,839,1,1,1,1,2018-08-24,2018-11-02,2018-09-28,2018-10-16
361928,40,2,1,1087,297,82994,9,42,2,75000,85000,1,130,524,1322,314,1059,2,839,1,1,1,1,2018-08-24,2018-11-02,2018-09-28,2018-10-16
361929,2,1,1,23,4,91639,3,118,2,109850,109850,1,9,20,1323,4,2,237,4,13,30,1,1,2018-08-29,2018-11-02,2018-08-29,2018-10-16
362004,2,2,1,1088,55,20315,1,11,2,63074,91347,1,9,525,1324,59,1060,546,840,1,1,1,6,2018-09-10,2018-11-02,2018-09-24,2018-10-16
362004,2,1,1,1088,55,20315,1,11,2,63074,91347,1,9,525,1324,59,1060,546,840,1,1,1,6,2018-09-10,2018-11-02,2018-09-24,2018-10-16
362006,2,1,1,1089,55,20315,5,11,2,74990,104182,1,9,525,1325,59,1061,546,207,1,1,1,6,2018-09-10,2018-11-02,2018-09-24,2018-10-16
362006,2,2,1,1089,55,20315,5,11,2,74990,104182,1,9,525,1325,59,1061,546,207,1,1,1,6,2018-09-10,2018-11-02,2018-09-24,2018-10-16
362081,2,2,5,192,44,10015,4,11,2,60435,161497,1,9,54,1326,229,1062,354,841,1,1,1,6,2018-09-19,2018-11-02,2018-09-24,2018-10-16
362081,2,1,5,192,44,10015,4,11,2,60435,161497,1,9,54,1326,229,1062,354,841,1,1,1,6,2018-09-19,2018-11-02,2018-09-24,2018-10-16
362083,5,1,1,1090,8,21744,5,40,2,70286,87295.12,1,8,12,1327,8,1063,155,842,1,1,1,1,2018-09-27,2019-01-25,2018-10-05,2018-10-16
362083,5,2,1,1090,8,21744,5,40,2,70286,87295.12,1,8,12,1327,8,1063,155,842,1,1,1,1,2018-09-27,2019-01-25,2018-10-05,2018-10-16
362099,2,1,1,1091,18,1002D,3,11,2,58675,156793,1,9,19,1328,18,1064,547,840,1,1,1,6,2018-09-06,2018-11-02,2018-09-06,2018-10-16
362099,2,2,1,1091,18,1002D,3,11,2,58675,156793,1,9,19,1328,18,1064,547,840,1,1,1,6,2018-09-06,2018-11-02,2018-09-06,2018-10-16
362120,40,2,1,1092,32,10124,5,42,2,55000,65000,1,130,524,1329,32,1065,2,843,1,1,1,1,2018-08-27,2018-11-02,2018-10-04,2018-10-16
362120,40,1,1,1092,32,10124,5,42,2,55000,65000,1,130,524,1329,32,1065,2,843,1,1,1,1,2018-08-27,2018-11-02,2018-10-04,2018-10-16
362138,5,1,1,1093,32,10124,6,22,2,54638,67000,1,170,334,1330,32,25,155,844,1,1,1,1,2018-08-29,2018-12-25,2018-08-29,2018-10-16
362138,5,2,1,1093,32,10124,6,22,2,54638,67000,1,170,334,1330,32,25,155,844,1,1,1,1,2018-08-29,2018-12-25,2018-08-29,2018-10-16
362156,5,1,1,1094,22,10251,5,22,2,30580,35167,1,171,430,1331,22,1066,216,845,1,1,1,1,2018-08-30,2018-12-25,2018-08-30,2018-10-16
362156,5,2,1,1094,22,10251,5,22,2,30580,35167,1,171,430,1331,22,1066,216,845,1,1,1,1,2018-08-30,2018-12-25,2018-08-30,2018-10-16
362165,5,2,1,1095,32,10124,5,22,2,49390,70200,1,114,408,1332,32,1067,155,751,1,1,1,1,2018-08-29,2018-12-25,2018-08-29,2018-10-16
362165,5,1,1,1095,32,10124,5,22,2,49390,70200,1,114,408,1332,32,1067,155,751,1,1,1,1,2018-08-29,2018-12-25,2018-08-29,2018-10-16
362169,5,1,1,1096,8,21744,1,84,2,59708,65678,1,8,379,1333,8,25,155,846,1,1,1,1,2018-08-29,2018-12-25,2018-08-30,2018-10-16
362169,5,2,1,1096,8,21744,1,84,2,59708,65678,1,8,379,1333,8,25,155,846,1,1,1,1,2018-08-29,2018-12-25,2018-08-30,2018-10-16
362359,5,1,8,910,28,10209,1,22,3,13.5,17.9,2,8,25,1334,28,25,216,847,1,1,1,1,2018-08-29,2018-12-26,2018-08-29,2018-10-16
362359,5,2,8,910,28,10209,1,22,3,13.5,17.9,2,8,25,1334,28,25,216,847,1,1,1,1,2018-08-29,2018-12-26,2018-08-29,2018-10-16
362370,5,1,1,1097,28,10209,1,22,3,13.5,17.9,2,8,401,1335,28,2,155,848,1,1,1,1,2018-08-28,2018-12-26,2018-08-28,2018-10-16
362370,5,2,1,1097,28,10209,1,22,3,13.5,17.9,2,8,401,1335,28,2,155,848,1,1,1,1,2018-08-28,2018-12-26,2018-08-28,2018-10-16
362419,34,1,8,1098,58,56058,3,41,2,50362,78177,1,16,194,1336,62,1068,548,311,1,106,1,1,2018-08-28,2018-10-27,2018-08-28,2018-10-16
362419,34,2,8,1098,58,56058,3,41,2,50362,78177,1,16,194,1336,62,1068,548,311,1,106,1,1,2018-08-28,2018-10-27,2018-08-28,2018-10-16
362424,5,1,1,1099,8,21744,15,84,2,90084,130939,1,8,281,1337,8,1069,216,849,1,1,1,1,2018-08-29,2018-11-02,2018-08-29,2018-10-16
362424,5,2,1,1099,8,21744,15,84,2,90084,130939,1,8,281,1337,8,1069,216,849,1,1,1,1,2018-08-29,2018-12-26,2018-08-29,2018-10-16
362432,5,1,1,1100,8,21744,5,84,2,70286,80829,1,8,331,1338,8,1070,155,850,1,1,1,1,2018-08-29,2018-12-26,2018-08-29,2018-10-16
362432,5,2,1,1100,8,21744,5,84,2,70286,80829,1,8,331,1338,8,1070,155,850,1,1,1,1,2018-08-29,2018-12-26,2018-08-29,2018-10-16
362557,2,1,1,1101,168,31305,5,22,2,52168,70113,1,9,106,1339,183,1071,549,48,27,1,1,1,2018-09-04,2018-11-02,2018-09-04,2018-10-16
362557,2,2,1,1101,168,31305,5,22,2,52168,70113,1,9,106,1339,183,1071,549,48,27,1,1,1,2018-09-04,2018-11-02,2018-09-04,2018-10-16
362558,4,1,1,20,298,34221,6,11,2,65480,95214,1,172,526,1340,315,1072,550,9,1,1,1,3,2018-10-10,2018-10-20,2018-10-10,2018-10-16
362558,4,2,1,20,298,34221,6,11,2,65480,95214,1,172,526,1340,315,1072,550,9,1,1,1,3,2018-10-10,2018-10-20,2018-10-10,2018-10-16
362563,5,1,1,1102,8,21744,15,22,2,90084,130939,1,8,281,1341,8,1073,216,851,1,1,1,1,2018-08-29,2018-12-26,2018-08-29,2018-10-16
362563,5,2,1,1102,8,21744,15,22,2,90084,130939,1,8,281,1341,8,1073,216,851,1,1,1,1,2018-08-29,2018-12-26,2018-08-29,2018-10-16
362595,19,1,1,1103,34,10050,9,36,2,79741,91932,1,74,505,1342,34,1074,551,852,1,1,1,2,2018-08-28,2018-11-02,2018-09-05,2018-10-16
362595,19,2,1,1103,34,10050,9,36,2,79741,91932,1,74,505,1342,34,1074,551,852,1,1,1,2,2018-08-28,2018-11-02,2018-09-05,2018-10-16
362597,23,1,1,431,167,10079,2,23,2,140000,160000,1,103,253,505,182,412,2,183,1,1,1,1,2018-08-28,2018-11-02,2018-08-28,2018-10-16
362597,23,2,1,431,167,10079,2,23,2,140000,160000,1,103,253,505,182,412,2,183,1,1,1,1,2018-08-28,2018-11-02,2018-08-28,2018-10-16
362600,11,1,1,1104,265,91925,3,35,2,385,385,3,33,527,1343,288,2,2,853,137,32,1,1,2018-10-11,2018-10-18,2018-10-10,2018-10-16
362600,11,2,1,1104,265,91925,3,35,2,385,385,3,33,527,1343,288,2,2,853,137,32,1,1,2018-10-11,2018-10-18,2018-10-10,2018-10-16
362601,34,1,1,1105,85,34202,1,11,2,53134,71506,1,16,528,1344,93,1075,2,311,1,106,1,2,2018-08-28,2018-10-27,2018-08-28,2018-10-16
362601,34,2,1,1105,85,34202,1,11,2,53134,71506,1,16,528,1344,93,1075,2,311,1,106,1,2,2018-08-28,2018-10-27,2018-08-28,2018-10-16
362607,34,1,1,1105,85,34202,5,11,2,63074,78000,1,16,528,1345,93,1076,2,311,1,106,1,2,2018-08-31,2018-10-30,2018-08-31,2018-10-16
362607,34,2,1,1105,85,34202,5,11,2,63074,78000,1,16,528,1345,93,1076,2,311,1,106,1,2,2018-08-31,2018-10-30,2018-08-31,2018-10-16
362654,24,1,1,1106,28,10209,1,42,3,13.5,17.9,2,79,529,1346,28,1077,2,854,122,78,1,1,2018-08-29,2018-11-02,2018-09-05,2018-10-16
362654,24,2,1,1106,28,10209,1,42,3,13.5,17.9,2,79,529,1346,28,1077,2,854,122,78,1,1,2018-08-29,2018-11-02,2018-09-05,2018-10-16
362723,2,1,1,1107,6,83008,2,56,2,67060,178873,1,9,20,1347,6,1078,552,855,163,181,1,2,2018-09-04,2018-11-02,2018-09-04,2018-10-16
362723,2,2,1,1107,6,83008,2,56,2,67060,178873,1,9,20,1347,6,1078,552,855,163,181,1,2,2018-09-04,2018-11-02,2018-09-04,2018-10-16
362794,18,1,1,1108,189,56056,3,41,2,16,17,2,5,170,1348,205,1079,2,856,1,1,1,1,2018-08-29,2018-11-02,2018-08-29,2018-10-16
362794,18,2,1,1108,189,56056,3,41,2,16,17,2,5,170,1348,205,1079,2,856,1,1,1,1,2018-08-29,2018-11-02,2018-08-29,2018-10-16
362795,5,1,1,1109,8,21744,15,22,2,90084,130939,1,173,334,1349,8,1080,155,857,1,1,1,1,2018-08-30,2018-12-27,2018-08-30,2018-10-16
362795,5,2,1,1109,8,21744,15,22,2,90084,130939,1,173,334,1349,8,1080,155,857,1,1,1,1,2018-08-30,2018-12-27,2018-08-30,2018-10-16
362801,24,2,1,1110,6,8300B,3,11,2,48535,134433,1,79,236,1350,79,1081,2,858,75,78,1,13,2018-08-30,2018-11-02,2018-10-01,2018-10-16
362801,24,1,1,1110,6,8300B,3,11,2,48535,134433,1,79,236,1350,79,1081,2,858,75,78,1,13,2018-08-30,2018-11-02,2018-10-01,2018-10-16
362824,11,1,1,318,92,30086,3,51,2,57944,70353,1,33,530,1351,101,1082,2,98,137,32,1,1,2018-09-27,2018-10-27,2018-09-27,2018-10-16
362825,34,2,1,1111,58,56058,3,102,2,50362,78177,1,16,531,1352,62,1083,553,587,1,106,1,1,2018-08-29,2018-10-28,2018-09-05,2018-10-16
362825,34,1,1,1111,58,56058,3,102,2,50362,78177,1,16,531,1352,62,1083,553,587,1,106,1,1,2018-08-29,2018-10-28,2018-09-05,2018-10-16
362826,24,1,1,1112,6,8300B,3,11,1,48535,134433,1,79,518,1353,79,1084,2,859,75,78,1,13,2018-08-30,2018-11-02,2018-08-30,2018-10-16
362826,24,2,1,1112,6,8300B,3,11,1,48535,134433,1,79,518,1353,79,1084,2,859,75,78,1,13,2018-08-30,2018-11-02,2018-08-30,2018-10-16
362849,2,2,1,8,50,20617,3,11,2,53134,61104,1,4,67,1354,52,1085,213,9,1,1,1,2,2018-08-30,2018-11-02,2018-08-30,2018-10-16
362849,2,1,1,8,50,20617,3,11,2,53134,61104,1,4,67,1354,52,1085,213,9,1,1,1,2,2018-08-30,2018-11-02,2018-08-30,2018-10-16
362860,26,2,1,1113,34,10050,9,36,2,110000,120000,1,94,305,1355,34,1086,554,860,101,1,1,6,2018-08-29,2018-11-02,2018-10-10,2018-10-16
362860,26,1,1,1113,34,10050,9,36,2,110000,120000,1,94,305,1355,34,1086,554,860,101,1,1,6,2018-08-29,2018-11-02,2018-10-10,2018-10-16
362877,2,2,1,1114,67,30087,5,43,2,66326,90000,1,4,532,1356,72,1087,555,83,4,38,1,1,2018-08-30,2018-11-02,2018-08-30,2018-10-16
362877,2,1,1,1114,67,30087,5,43,2,66326,90000,1,4,532,1356,72,1087,555,83,4,38,1,1,2018-08-30,2018-11-02,2018-08-30,2018-10-16
362908,24,2,1,1115,101,21215,5,11,1,74990,104182,1,79,269,1357,109,375,2,861,75,78,1,13,2018-08-30,2018-11-02,2018-09-11,2018-10-16
362908,24,1,1,1115,101,21215,5,11,1,74990,104182,1,79,269,1357,109,375,2,861,75,78,1,13,2018-08-30,2018-11-02,2018-09-11,2018-10-16
362912,5,1,1,1116,200,10069,9,119,2,54643,97200,1,8,533,1358,218,1088,155,862,1,1,1,1,2018-09-04,2018-12-27,2018-09-04,2018-10-16
362912,5,2,1,1116,200,10069,9,119,2,54643,97200,1,8,533,1358,218,1088,155,862,1,1,1,1,2018-09-04,2018-12-27,2018-09-04,2018-10-16
362914,1,1,1,1117,1,40563,1,63,2,46818,51500,1,1,534,1359,158,1089,2,863,1,1,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
362914,1,2,1,1117,1,40563,1,63,2,46818,51500,1,1,534,1359,158,1089,2,863,1,1,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
362915,24,2,1,312,6,8300B,3,11,2,48535,134433,1,79,236,1360,79,1090,2,864,75,78,1,13,2018-08-30,2018-11-02,2018-10-03,2018-10-16
362915,24,1,1,312,6,8300B,3,11,2,48535,134433,1,79,236,1360,79,1090,2,864,75,78,1,13,2018-08-30,2018-11-02,2018-10-03,2018-10-16
362930,24,1,1,1118,25,13651,1,36,1,47692,65847,1,79,236,1361,25,1091,2,865,75,78,1,13,2018-08-30,2018-11-02,2018-08-30,2018-10-16
362930,24,2,1,1118,25,13651,1,36,1,47692,65847,1,79,236,1361,25,1091,2,865,75,78,1,13,2018-08-30,2018-11-02,2018-08-30,2018-10-16
362939,24,1,1,1064,6,8300B,3,11,1,48535,134433,1,79,535,1362,79,1092,2,866,75,78,1,13,2018-08-30,2018-11-02,2018-09-14,2018-10-16
362939,24,2,1,1064,6,8300B,3,11,1,48535,134433,1,79,535,1362,79,1092,2,866,75,78,1,13,2018-08-30,2018-11-02,2018-09-14,2018-10-16
362979,1,2,1,225,1,40563,1,2,2,46818,65000,1,1,536,1363,158,1093,2,867,1,1,1,1,2018-09-06,2018-11-02,2018-09-06,2018-10-16
362979,1,1,1,225,1,40563,1,2,2,46818,65000,1,1,536,1363,158,1093,2,867,1,1,1,1,2018-09-06,2018-11-02,2018-09-06,2018-10-16
363001,42,1,1,1119,32,10124,5,116,2,49390,71794,1,94,537,1364,32,1094,2,868,1,1,1,1,2018-09-06,2018-11-02,2018-09-06,2018-10-16
363016,5,2,8,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,869,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363016,5,1,8,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,869,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363018,5,1,1,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,870,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363018,5,2,1,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,870,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363019,2,2,1,1120,299,20503,3,11,1,47860,57958,1,4,480,1365,316,934,510,67,1,1,1,6,2018-09-04,2018-11-02,2018-09-04,2018-10-16
363019,2,1,1,1120,299,20503,3,11,1,47860,57958,1,4,480,1365,316,934,510,67,1,1,1,6,2018-09-04,2018-11-02,2018-09-04,2018-10-16
363020,5,1,1,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,871,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363020,5,2,1,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,871,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363027,30,1,1,1045,58,56058,3,63,2,50362,78177,1,78,273,1366,62,1095,2,872,1,1,1,31,2018-08-30,2018-11-02,2018-08-30,2018-10-16
363027,30,2,1,1045,58,56058,3,63,2,50362,78177,1,78,273,1366,62,1095,2,872,1,1,1,31,2018-08-30,2018-11-02,2018-08-30,2018-10-16
363044,5,1,1,686,218,51195,1,22,3,19.92,24.74,2,163,217,1367,240,652,155,873,1,182,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363044,5,2,1,686,218,51195,1,22,3,19.92,24.74,2,163,217,1367,240,652,155,873,1,182,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363061,29,1,1,1121,196,0527A,9,2,2,75000,85000,1,2,20,1368,317,1096,556,874,1,183,1,1,2018-08-30,2018-11-02,2018-09-05,2018-10-16
363061,29,2,1,1121,196,0527A,9,2,2,75000,85000,1,2,20,1368,317,1096,556,874,1,183,1,1,2018-08-30,2018-11-02,2018-09-05,2018-10-16
363062,5,1,1,1122,8,21744,15,22,2,90084,111884.76,1,155,419,1369,8,1097,146,875,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363062,5,2,1,1122,8,21744,15,22,2,90084,111884.76,1,155,419,1369,8,1097,146,875,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363077,5,1,1,1123,8,21744,1,84,2,59708,65678,1,155,475,1370,8,2,146,876,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363077,5,2,1,1123,8,21744,1,84,2,59708,65678,1,155,475,1370,8,2,146,876,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363094,5,1,1,1124,300,51110,6,22,2,57978,75000,1,8,212,1371,318,331,155,877,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363094,5,2,1,1124,300,51110,6,22,2,57978,75000,1,8,212,1371,318,331,155,877,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363122,5,2,1,1125,8,21744,5,84,1,70286,86400,1,142,375,1372,8,25,155,878,1,184,1,1,2018-09-04,2018-12-28,2018-09-10,2018-10-16
363122,5,1,1,1125,8,21744,5,84,1,70286,86400,1,142,375,1372,8,25,155,878,1,184,1,1,2018-09-04,2018-12-28,2018-09-10,2018-10-16
363123,2,1,1,248,22,10251,8,2,2,37251,56743,1,4,94,1373,22,1098,557,879,110,38,1,1,2018-09-04,2018-11-02,2018-09-24,2018-10-16
363130,2,1,1,1107,44,10015,2,56,2,67060,178873,1,9,20,1374,229,1099,558,4,8,185,1,2,2018-09-04,2018-11-02,2018-09-05,2018-10-16
363144,26,1,1,464,301,94468,16,120,1,184593,226366,1,94,6,1375,319,1100,559,880,101,1,1,1,2018-08-30,2018-11-02,2018-09-25,2018-10-16
363144,26,2,1,464,301,94468,16,120,1,184593,226366,1,94,6,1375,319,1100,559,880,101,1,1,1,2018-08-30,2018-11-02,2018-09-25,2018-10-16
363155,23,2,1,445,32,10124,1,42,2,44142,60000,1,78,42,1376,32,1101,2,183,1,74,1,1,2018-08-30,2018-11-02,2018-09-12,2018-10-16
363155,23,1,1,445,32,10124,1,42,2,44142,60000,1,78,42,1376,32,1101,2,183,1,74,1,1,2018-08-30,2018-11-02,2018-09-12,2018-10-16
363188,5,2,1,1126,239,40561,1,2,2,38656,64800,1,8,415,1377,261,1102,216,881,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363188,5,1,1,1126,239,40561,1,2,2,38656,64800,1,8,415,1377,261,1102,216,881,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363193,5,1,1,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,882,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363193,5,2,1,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,882,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363201,5,1,5,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,883,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363201,5,2,5,1052,105,31215,1,8,2,42563,48947,1,24,144,942,113,1021,216,883,1,150,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363206,5,1,1,1127,176,51197,1,22,2,45250,74500,1,8,357,1378,191,1103,155,884,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363206,5,2,1,1127,176,51197,1,22,2,45250,74500,1,8,357,1378,191,1103,155,884,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363207,5,2,1,1128,8,21744,6,84,1,78630,97659,1,155,423,1379,8,25,146,885,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363207,5,1,1,1128,8,21744,6,84,1,78630,97659,1,155,423,1379,8,25,146,885,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363210,11,1,1,1129,302,90622,1,36,2,39841,52045,1,33,173,1380,320,1104,2,886,1,32,1,1,2018-10-10,2018-11-24,2018-10-10,2018-10-16
363210,11,2,1,1129,302,90622,1,36,2,39841,52045,1,33,173,1380,320,1104,2,886,1,32,1,1,2018-10-10,2018-11-24,2018-10-10,2018-10-16
363212,6,1,1,1130,2,10009,9,36,2,54643,90000,1,45,508,1381,2,1105,2,887,89,13,1,1,2018-10-11,2018-11-02,2018-10-11,2018-10-16
363212,6,2,1,1130,2,10009,9,36,2,54643,90000,1,45,508,1381,2,1105,2,887,89,13,1,1,2018-10-11,2018-11-02,2018-10-11,2018-10-16
363234,11,1,1,527,67,30087,1,51,2,58716,89638,1,33,538,1382,72,25,2,886,1,32,1,1,2018-10-10,2018-11-24,2018-10-10,2018-10-16
363234,11,2,1,527,67,30087,1,51,2,58716,89638,1,33,538,1382,72,25,2,886,1,32,1,1,2018-10-10,2018-11-24,2018-10-10,2018-10-16
363246,5,2,1,1131,38,31220,1,8,2,56261,69876,1,174,59,1383,55,1106,146,888,1,1,1,34,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363246,5,1,1,1131,38,31220,1,8,2,56261,69876,1,174,59,1383,55,1106,146,888,1,1,1,34,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363250,5,1,1,1132,15,12158,1,97,2,38534,65360,1,8,332,1384,15,1107,155,889,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363250,5,2,1,1132,15,12158,1,97,2,38534,65360,1,8,332,1384,15,1107,155,889,1,1,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363256,5,1,1,1133,28,10209,1,22,3,13.5,17.9,2,18,59,1385,28,1108,155,890,1,30,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363256,5,2,1,1133,28,10209,1,22,3,13.5,17.9,2,18,59,1385,28,1108,155,890,1,30,1,1,2018-09-04,2018-12-28,2018-09-04,2018-10-16
363282,5,2,1,1134,100,40510,5,2,2,53185,80000,1,8,367,1386,108,1109,560,891,1,25,1,1,2018-09-04,2018-12-28,2018-09-06,2018-10-16
363282,5,1,1,1134,100,40510,5,2,2,53185,80000,1,8,367,1386,108,1109,560,891,1,25,1,1,2018-09-04,2018-12-28,2018-09-06,2018-10-16
363340,12,1,6,1135,303,52311,3,20,2,47661,54810,1,175,539,1387,321,1110,561,892,96,1,1,2,2018-08-31,2018-10-18,2018-09-27,2018-10-16
363364,10,1,1,1136,8,21744,5,69,2,70286,88213,1,22,193,1388,8,1111,2,893,1,20,1,1,2018-08-31,2019-02-27,2018-08-31,2018-10-16
363364,10,2,1,1136,8,21744,5,69,2,70286,88213,1,22,193,1388,8,1111,2,893,1,20,1,1,2018-08-31,2019-02-27,2018-08-31,2018-10-16
363387,24,1,1,417,32,10124,5,11,1,49390,71794,1,79,236,1389,32,1112,2,894,75,78,1,1,2018-08-31,2018-11-02,2018-10-03,2018-10-16
363387,24,2,1,417,32,10124,5,11,1,49390,71794,1,79,236,1389,32,1112,2,894,75,78,1,1,2018-08-31,2018-11-02,2018-10-03,2018-10-16
363502,15,2,1,1137,181,10044,4,51,2,70000,80000,1,55,277,1390,197,447,281,129,1,1,1,1,2018-09-04,2018-11-02,2018-09-04,2018-10-16
363502,15,1,1,1137,181,10044,4,51,2,70000,80000,1,55,277,1390,197,447,281,129,1,1,1,1,2018-09-04,2018-11-02,2018-09-04,2018-10-16
363504,15,1,1,1137,141,95005,4,51,2,70000,80000,1,55,277,1390,152,1113,281,129,1,1,1,1,2018-08-31,2018-11-02,2018-09-04,2018-10-16
363504,15,2,1,1137,141,95005,4,51,2,70000,80000,1,55,277,1390,152,1113,281,129,1,1,1,1,2018-08-31,2018-11-02,2018-09-04,2018-10-16
363564,3,1,2,829,22,10251,6,42,2,33875,54879,1,5,33,996,22,796,562,29,1,158,1,1,2018-09-05,2018-11-02,2018-09-18,2018-10-16
363564,3,2,2,829,22,10251,6,42,2,33875,54879,1,5,33,996,22,796,562,29,1,158,1,1,2018-09-05,2018-11-02,2018-09-18,2018-10-16
363729,31,2,1,1138,239,40561,1,2,1,39429,60000,1,102,540,1391,261,1114,563,895,1,1,1,1,2018-09-28,2018-11-02,2018-09-28,2018-10-16
363729,31,1,1,1138,239,40561,1,2,1,39429,60000,1,102,540,1391,261,1114,563,895,1,1,1,1,2018-09-28,2018-11-02,2018-09-28,2018-10-16
363739,41,2,1,1139,67,30087,1,51,2,58716,67523,1,139,387,1392,72,1115,2,896,117,139,1,1,2018-09-04,2018-11-02,2018-09-24,2018-10-16
363739,41,1,1,1139,67,30087,1,51,2,58716,67523,1,139,387,1392,72,1115,2,896,117,139,1,1,2018-09-04,2018-11-02,2018-09-24,2018-10-16
363741,5,1,1,1140,58,56058,3,121,3,28.1166,32.33,2,8,355,1393,62,856,216,897,1,1,1,1,2018-09-04,2019-01-02,2018-09-04,2018-10-16
363741,5,2,1,1140,58,56058,3,121,3,28.1166,32.33,2,8,355,1393,62,856,216,897,1,1,1,1,2018-09-04,2019-01-02,2018-09-04,2018-10-16
363771,5,2,1,1141,235,21512,5,22,2,45530,50389,1,155,419,1394,257,2,146,898,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
363771,5,1,1,1141,235,21512,5,22,2,45530,50389,1,155,419,1394,257,2,146,898,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
363772,6,1,1,1142,34,10050,9,36,1,54643,123600,1,43,541,1395,34,1116,2,899,23,15,1,2,2018-09-05,2018-11-02,2018-09-05,2018-10-16
363773,24,1,1,372,28,10209,1,2,3,13.5,17.9,2,79,542,1396,28,433,2,900,92,78,1,1,2018-10-11,2018-11-02,2018-10-11,2018-10-16
363773,24,2,1,372,28,10209,1,2,3,13.5,17.9,2,79,542,1396,28,433,2,900,92,78,1,1,2018-10-11,2018-11-02,2018-10-11,2018-10-16
363774,5,2,1,1143,67,30087,1,122,2,58716,73000,1,8,415,1397,72,25,155,901,1,1,1,1,2018-09-12,2019-01-10,2018-09-18,2018-10-16
363774,5,1,1,1143,67,30087,1,122,2,58716,73000,1,8,415,1397,72,25,155,901,1,1,1,1,2018-09-12,2019-01-10,2018-09-18,2018-10-16
363777,5,2,1,1144,18,1002D,3,85,1,58675,117874,1,8,371,1398,18,25,155,902,1,1,1,1,2018-09-04,2018-12-03,2018-09-04,2018-10-16
363777,5,1,1,1144,18,1002D,3,85,1,58675,117874,1,8,371,1398,18,25,155,902,1,1,1,1,2018-09-04,2018-12-03,2018-09-04,2018-10-16
363800,5,1,1,1145,176,51197,1,123,2,45250,74500,1,8,357,1399,191,1117,155,903,1,1,1,1,2018-09-12,2019-01-10,2018-10-01,2018-10-16
363800,5,2,1,1145,176,51197,1,123,2,45250,74500,1,8,357,1399,191,1117,155,903,1,1,1,1,2018-09-12,2019-01-10,2018-10-01,2018-10-16
